Prices,Predict value,Status,IN&DEC
37036.29,37028.25613097739,sell,-16.067738045217993
37095.96,37062.10806548869,sell,-67.70386902261089
37091.65,37076.87903274434,sell,-29.54193451131141
37148.96,37112.919516372174,sell,-72.08096725565701
37160.0,37136.45975818609,sell,-47.08048362782574
37269.72,37203.089879093044,sell,-133.26024181391404
37235.65,37219.36993954652,sell,-32.56012090695731
37267.88,37243.62496977326,sell,-48.51006045347458
37264.09,37253.85748488663,sell,-20.465030226740055
37355.61,37304.73374244331,sell,-101.7525151133741
37325.85,37315.291871221656,sell,-21.116257556685014
37345.0,37330.145935610824,sell,-29.708128778343962
37329.41,37329.777967805414,neutral,0.7359356108208885
37349.77,37339.773983902705,sell,-19.992032194582862
37343.79,37341.78199195136,neutral,-4.0160160972955055
37344.86,37343.32099597568,neutral,-3.0780080486438237
37375.85,37359.585497987835,sell,-32.529004024319875
37348.43,37354.007748993914,neutral,11.155497987834678
37378.59,37366.298874496955,sell,-24.582251006082515
37399.99,37383.14443724848,sell,-33.69112550304271
37409.51,37396.32721862424,sell,-26.36556275152543
37360.01,37378.168609312124,Buy,36.317218624237285
37329.19,37353.67930465606,Buy,48.97860931212199
37315.54,37334.60965232803,Buy,38.13930465606245
37261.82,37298.21482616401,Buy,72.78965232802875
37225.01,37261.61241308201,Buy,73.20482616400841
37233.05,37247.33120654101,Buy,28.56241308200697
37237.11,37242.2206032705,neutral,10.221206541005813
37262.24,37252.23030163525,sell,-20.019396729498112
37249.94,37251.08515081763,neutral,2.2903016352502163
37250.0,37250.542575408814,neutral,1.0851508176274365
37204.68,37227.61128770441,Buy,45.86257540881343
37228.59,37228.1006438522,neutral,-0.9787122955895029
37249.76,37238.930321926106,sell,-21.65935614780028
37256.97,37247.95016096305,sell,-18.03967807389563
37299.83,37273.89008048153,sell,-51.8798390369484
37282.72,37278.30504024077,neutral,-8.829919518473616
37242.42,37260.36252012038,Buy,35.88504024076974
37266.08,37263.22126006019,neutral,-5.717479879618622
37268.0,37265.610630030096,neutral,-4.778739939807565
37270.09,37267.85031501505,neutral,-4.47936996990029
37283.12,37275.48515750753,sell,-15.269684984952619
37356.41,37315.94757875377,sell,-80.92484249247354
37356.96,37336.45378937689,sell,-41.01242124623241
37334.31,37335.38189468844,neutral,2.14378937688889
37352.78,37344.08094734422,sell,-17.39810531155672
37389.17,37366.62547367211,sell,-45.08905265577778
37392.04,37379.332736836055,sell,-25.414526327891508
37402.66,37390.996368418026,sell,-23.327263163948373
37450.55,37420.773184209014,sell,-59.55363158197724
37416.7,37418.736592104506,neutral,4.0731842090171995
37434.82,37426.77829605225,sell,-16.08340789549402
37460.0,37443.38914802612,sell,-33.2217039477473
37497.43,37470.40957401306,sell,-54.04085197387758
37470.0,37470.20478700653,neutral,0.40957401305786334
37477.74,37473.97239350327,neutral,-7.535212993469031
37450.01,37461.99119675164,Buy,23.962393503265048
37445.62,37453.805598375824,Buy,16.37119675163558
37402.24,37428.02279918791,Buy,51.565598375826085
37350.0,37389.011399593954,Buy,78.02279918790737
37292.96,37340.98569979698,Buy,96.05139959395456
37330.0,37335.49284989849,neutral,10.985699796976405
37373.14,37354.31642494924,sell,-37.647150101511215
37384.87,37369.59321247462,sell,-30.553575050762447
37365.09,37367.34160623731,neutral,4.50321247462125
37411.66,37389.50080311866,sell,-44.31839376269636
37428.21,37408.855401559325,sell,-38.709196881340176
37450.63,37429.742700779665,sell,-41.77459844067198
37480.18,37454.96135038983,sell,-50.43729922033526
37456.17,37455.56567519491,neutral,-1.208649610169232
37417.89,37436.72783759746,Buy,37.67567519491422
37343.96,37390.343918798724,Buy,92.7678375974574
37286.71,37338.52695939936,Buy,103.63391879872506
37327.62,37333.073479699684,neutral,10.9069593993554
37359.56,37346.31673984984,sell,-26.486520300313714
37337.58,37341.948369924925,neutral,8.736739849839068
37310.01,37325.97918496246,Buy,31.93836992492288
37335.67,37330.82459248123,neutral,-9.690815037538414
37372.34,37351.58229624061,sell,-41.51540751876746
37372.34,37361.9611481203,sell,-20.75770375938737
37313.22,37337.59057406015,Buy,48.74114812030166
37373.24,37355.415287030075,sell,-35.64942593984597
37364.82,37360.11764351504,neutral,-9.40471296992473
37313.43,37336.773821757524,Buy,46.68764351504069
37305.78,37321.27691087876,Buy,30.99382175752544
37319.99,37320.63345543938,neutral,1.2869108787635923
37320.0,37320.31672771969,neutral,0.6334554393833969
37245.26,37282.78836385984,Buy,75.05672771968966
37304.15,37293.46918192992,sell,-21.361636140158225
37241.83,37267.64959096496,Buy,51.63918192991696
37266.93,37267.28979548248,neutral,0.7195909649599344
37302.68,37284.98489774124,sell,-35.39020451752003
37261.82,37273.40244887062,Buy,23.164897741240566
37283.33,37278.36622443531,neutral,-9.927551129381754
37276.31,37277.33811221765,neutral,2.0562244353131973
37293.5,37285.419056108825,sell,-16.161887782349368
37340.34,37312.879528054415,sell,-54.92094389117119
37343.7,37328.289764027206,sell,-30.82047194558254
37286.74,37307.5148820136,Buy,41.54976402720786
37286.87,37297.1924410068,Buy,20.644882013599272
37285.92,37291.5562205034,neutral,11.272441006804002
37314.37,37302.9631102517,sell,-22.813779496602365
37288.15,37295.55655512585,neutral,14.813110251699982
37289.16,37292.358277562926,neutral,6.396555125844316
37314.33,37303.34413878147,sell,-21.971722437076096
37343.84,37323.59206939073,sell,-40.49586121852917
37389.0,37356.29603469536,sell,-65.40793060926808
37413.39,37384.84301734768,sell,-57.093965304637095
37473.26,37429.051508673845,sell,-88.41698265232117
37453.91,37441.480754336924,sell,-24.8584913261584
37499.0,37470.24037716846,sell,-57.51924566307571
37544.96,37507.60018858423,sell,-74.71962283153698
37506.22,37506.910094292114,neutral,1.3801885842258343
37520.78,37513.84504714605,neutral,-13.869905707884755
37544.83,37529.33752357303,sell,-30.984952853948926
37532.63,37530.98376178651,neutral,-3.2924764269700972
37523.86,37527.42188089326,neutral,7.12376178651175
37501.98,37514.70094044663,Buy,25.441880893253256
37553.99,37534.345470223314,sell,-39.28905955336813
37584.81,37559.577735111656,sell,-50.464529776683776
37569.26,37564.418867555825,neutral,-9.682264888346253
37550.29,37557.35443377792,neutral,14.1288675558244
37552.41,37554.88221688896,neutral,4.944433777913218
37550.02,37552.45110844448,neutral,4.862216888963303
37554.02,37553.235554222236,neutral,-1.5688915555147105
37562.11,37557.67277711112,neutral,-8.874445777764777
37567.22,37562.44638855556,neutral,-9.54722288888297
37550.0,37556.22319427778,neutral,12.446388555559679
37433.79,37495.00659713889,Buy,122.43319427777897
37455.01,37475.008298569446,Buy,39.99659713888832
37552.33,37513.669149284724,sell,-77.32170143055555
37575.9,37544.78457464236,sell,-62.230850715277484
37548.01,37546.39728732118,neutral,-3.225425357639324
37548.56,37547.478643660594,neutral,-2.1627126788152964
37580.07,37563.77432183029,sell,-32.59135633940605
37595.88,37579.82716091514,sell,-32.10567816970433
37532.59,37556.20858045757,Buy,47.23716091514507
37516.31,37536.25929022879,Buy,39.89858045757137
37500.01,37518.13464511439,Buy,36.24929022878496
37476.52,37497.32732255719,Buy,41.61464511439408
37490.57,37493.9486612786,neutral,6.757322557190491
37441.83,37467.8893306393,Buy,52.118661278596846
37450.0,37458.94466531965,Buy,17.88933063930017
37456.2,37457.57233265982,neutral,2.744665319652995
37420.15,37438.86116632991,Buy,37.42233265982213
37435.7,37437.28058316495,neutral,3.1611663299117936
37428.11,37432.69529158248,neutral,9.170583164952404
37510.0,37471.34764579124,sell,-77.30470841751958
37477.36,37474.35382289562,neutral,-6.012354208760371
37475.72,37475.03691144781,neutral,-1.3661771043844055
37539.47,37507.253455723905,sell,-64.4330885521922
37504.24,37505.74672786195,neutral,3.0134557239071
37532.68,37519.213363930976,sell,-26.93327213804878
37602.65,37560.93168196549,sell,-83.43663606902555
37618.87,37589.90084098275,sell,-57.9383180345103
37708.92,37649.410420491375,sell,-119.01915901724715
37730.0,37689.70521024569,sell,-80.58957950862532
37777.35,37733.52760512284,sell,-87.6447897543112
37820.97,37777.24880256142,sell,-87.44239487715822
37849.99,37813.61940128071,sell,-72.74119743857591
37809.11,37811.364700640355,neutral,4.509401280709426
37874.37,37842.86735032018,sell,-63.005299359647324
37838.82,37840.84367516009,neutral,4.047350320179248
37851.66,37846.25183758004,neutral,-10.81632483991416
37855.74,37850.995918790024,neutral,-9.488162419955188
37827.76,37839.37795939502,Buy,23.23591879002197
37814.99,37827.18397969751,Buy,24.387959395018697
37838.23,37832.70698984875,neutral,-11.046020302492252
37905.12,37868.913494924374,sell,-72.41301015124918
37886.69,37877.80174746219,sell,-17.776505075627938
37835.23,37856.5158737311,Buy,42.57174746218516
37876.68,37866.59793686555,sell,-20.164126268900873
37879.28,37872.938968432776,neutral,-12.682063134445343
37872.66,37872.79948421639,neutral,0.2789684327726718
37947.03,37909.914742108194,sell,-74.23051578360901
37944.77,37927.342371054096,sell,-34.85525789180247
37911.31,37919.32618552705,Buy,16.032371054097894
37912.29,37915.808092763524,neutral,7.036185527045745
37894.41,37905.10904638177,Buy,21.398092763520253
37855.02,37880.064523190886,Buy,50.08904638177046
37909.35,37894.70726159544,sell,-29.28547680911288
37906.61,37900.65863079772,neutral,-11.902738404562115
37928.99,37914.82431539886,sell,-28.331369202278438
37945.64,37930.23215769943,sell,-30.815684601140674
37989.68,37959.95607884972,sell,-59.44784230057121
38061.25,38010.60303942486,sell,-101.29392115028168
38118.3,38064.45151971243,sell,-107.69696057514375
38085.01,38074.73075985622,sell,-20.55848028757464
37983.47,38029.10037992811,Buy,91.26075985621719
37965.13,37997.11518996405,Buy,63.97037992811238
37972.69,37984.90259498203,Buy,24.425189964051242
37896.22,37940.56129749102,Buy,88.68259498202679
37843.58,37892.07064874551,Buy,96.98129749101645
37822.23,37857.15032437276,Buy,69.84064874550677
37881.15,37869.15016218638,sell,-23.99967562724487
37850.06,37859.60508109319,Buy,19.09016218638135
37857.4,37858.5025405466,neutral,2.205081093190529
37816.75,37837.6262702733,Buy,41.75254054660036
37831.13,37834.37813513665,neutral,6.496270273302798
37846.03,37840.204067568324,neutral,-11.651864863350056
37846.59,37843.39703378416,neutral,-6.3859324316727
37900.0,37871.69851689208,sell,-56.60296621583984
37812.35,37842.024258446036,Buy,59.348516892081534
37869.5,37855.76212922302,sell,-27.475741553964326
37830.36,37843.06106461151,Buy,25.402129223017255
37840.4,37841.73053230575,neutral,2.6610646115077543
37857.67,37849.700266152875,sell,-15.93946769424656
37848.92,37849.31013307643,neutral,0.7802661528767203
37882.81,37866.060066538215,sell,-33.499866923564696
37899.49,37882.77503326911,sell,-33.42993346178264
37887.97,37885.372516634554,neutral,-5.194966730894521
37877.63,37881.50125831728,neutral,7.742516634556523
37920.48,37900.99062915864,sell,-38.97874168272392
37965.26,37933.125314579316,sell,-64.26937084136443
38063.15,37998.137657289655,sell,-130.02468542068527
38135.95,38067.043828644826,sell,-137.8123427103419
38132.49,38099.76691432241,sell,-65.44617135517183
38111.54,38105.65345716121,neutral,-11.773085677588824
38168.35,38137.0017285806,sell,-62.696542838792084
38149.18,38143.0908642903,neutral,-12.178271419397788
38185.65,38164.37043214515,sell,-42.55913570970006
38222.41,38193.39021607258,sell,-58.039567854852066
38249.89,38221.640108036285,sell,-56.49978392742196
38180.28,38200.96005401814,Buy,41.360108036285965
38170.01,38185.48502700907,Buy,30.95005401813978
38115.57,38150.52751350454,Buy,69.91502700906858
38124.4,38137.46375675227,Buy,26.127513504536182
38139.22,38138.34187837614,neutral,-1.75624324772798
38168.59,38153.46593918807,sell,-30.248121623859333
38174.23,38163.84796959403,sell,-20.764060811932723
38260.68,38212.26398479701,sell,-96.83203040596709
38143.17,38177.716992398506,Buy,69.09398479701485
38103.06,38140.38849619925,Buy,74.65699239850801
38108.2,38124.29424809963,Buy,32.18849619925459
38058.19,38091.242124049815,Buy,66.10424809962569
37938.63,38014.936062024906,Buy,152.6121240498178
37991.44,38003.188031012454,Buy,23.49606202490395
38049.99,38026.58901550622,sell,-46.80196898754366
38050.21,38038.399507753114,sell,-23.620984493776632
38014.96,38026.67975387655,Buy,23.439507753115322
37976.22,38001.44987693828,Buy,50.459753876551986
37955.4,37978.424938469136,Buy,46.0498769382757
37990.52,37984.47246923456,neutral,-12.09506153086113
37995.94,37990.20623461728,neutral,-11.467530765439733
38069.74,38029.97311730864,sell,-79.5337653827155
38001.91,38015.94155865432,Buy,28.06311730863672
37976.79,37996.365779327156,Buy,39.15155865431734
37999.99,37998.17788966358,neutral,-3.624220672842057
37990.42,37994.29894483179,neutral,7.7578896635823185
37930.0,37962.1494724159,Buy,64.29894483178941
37888.63,37925.389736207944,Buy,73.51947241590096
37932.52,37928.954868103974,neutral,-7.130263792052574
37970.01,37949.482434051984,sell,-41.05513189602789
37963.93,37956.70621702599,neutral,-14.447565948015836
37966.19,37961.448108512996,neutral,-9.483782974013593
37999.45,37980.449054256496,sell,-38.00189148700156
37989.39,37984.91952712825,neutral,-8.940945743503107
37961.29,37973.10476356413,Buy,23.62952712825063
37989.15,37981.12738178206,sell,-16.04523643587163
37965.51,37973.31869089103,Buy,15.617381782059965
37970.99,37972.15434544551,neutral,2.328690891030419
38026.15,37999.15217272275,sell,-53.99565455449192
38123.44,38061.29608636138,sell,-124.28782727725047
38085.27,38073.28304318069,sell,-23.973913638619706
38089.58,38081.43152159035,sell,-16.2969568193148
38121.44,38101.435760795175,sell,-40.008478409654344
38187.79,38144.61288039759,sell,-86.35423920482572
38234.19,38189.401440198795,sell,-89.57711960241431
38281.12,38235.260720099395,sell,-91.71855980120745
38216.44,38225.8503600497,Buy,18.82072009939293
38137.07,38181.46018002485,Buy,88.78036004969908
38173.19,38177.325090012426,neutral,8.270180024846923
38180.05,38178.687545006214,neutral,-2.7249099875771208
38147.97,38163.32877250311,Buy,30.717545006213186
38147.35,38155.33938625155,Buy,15.97877250311285
38118.07,38136.70469312578,Buy,37.26938625155162
38071.47,38104.08734656289,Buy,65.234693125778
38123.29,38113.688673281446,sell,-19.202653437110712
38091.92,38102.80433664072,Buy,21.768673281447263
38079.43,38091.11716832036,Buy,23.374336640721594
38059.4,38075.25858416018,Buy,31.717168320355995
38024.4,38049.82929208009,Buy,50.858584160181636
37988.14,38018.984646040044,Buy,61.68929208008922
37934.03,37976.50732302002,Buy,84.95464604004519
38002.34,37989.42366151001,sell,-25.832676979975076
37925.92,37957.671830755,Buy,63.503661510010716
37918.87,37938.27091537751,Buy,38.80183075500099
37875.92,37907.09545768875,Buy,62.3509153775085
37800.01,37853.55272884438,Buy,107.08545768875047
37871.0,37862.276364422185,sell,-17.44727115562273
37773.0,37817.63818221109,Buy,89.276364422185
37821.51,37819.57409110555,neutral,-3.8718177889095386
37779.92,37799.74704555277,Buy,39.654091105549014
37713.56,37756.65352277638,Buy,86.18704555277509
37686.53,37721.59176138819,Buy,70.12352277638274
37741.92,37731.755880694094,sell,-20.328238611808047
37685.33,37708.54294034705,Buy,46.425880694092484
37663.95,37686.24647017352,Buy,44.5929403470509
37615.6,37650.92323508676,Buy,70.646470173524
37643.37,37647.14661754338,neutral,7.5532350867579225
37505.51,37576.32830877169,Buy,141.63661754337954
37629.8,37603.06415438585,sell,-53.4716912283111
37696.2,37649.632077192924,sell,-93.13584561414609
37673.69,37661.66103859646,sell,-24.057922807078285
37708.97,37685.31551929823,sell,-47.308961403541616
37732.77,37709.04275964911,sell,-47.45448070176644
37746.22,37727.631379824554,sell,-37.17724035088759
37793.61,37760.62068991228,sell,-65.97862017544685
37798.5,37779.56034495614,sell,-37.87931008772284
37811.15,37795.35517247807,sell,-31.589655043862876
37796.74,37796.04758623903,neutral,-1.3848275219279458
37820.09,37808.06879311951,sell,-24.042413760966156
37819.88,37813.97439655976,neutral,-11.811206880483951
37859.18,37836.577198279876,sell,-45.20560344024125
37839.88,37838.22859913994,neutral,-3.3028017201213515
37856.98,37847.60429956997,sell,-18.75140086006286
37751.49,37799.54714978498,Buy,96.11429956997017
37813.24,37806.393574892485,neutral,-13.692850215018552
37790.49,37798.44178744624,Buy,15.903574892487086
